x,y,RA,DEC,F814W,F475W
1830.86,540.31,49.9783295,41.320521,23.632,26.561
1529.93,1385.27,49.975981,41.3081889,23.599,25.223
2732.49,4100.93,50.0077356,41.2745391,23.869,27.756
2743.05,4013.82,50.0076075,41.275754,23.696,25.173
1220.38,1846.65,49.9720677,41.3010542,23.646,25.231
40.24,293.15,49.9449682,41.3189384,23.885,27.994
3588.08,1323.95,50.0130548,41.314699,23.628,25.172
1059.7,2423.34,49.9712759,41.2927608,23.713,25.154
892.18,381.83,49.9607343,41.3200861,23.659,25.171
1218.1,1557.99,49.9709654,41.304977,23.688,25.323
1243.43,2389.93,49.9744817,41.2937228,23.782,25.2
2788.61,4085.37,50.008695,41.2749055,24.535,24.257
1559.07,1604.89,49.9773161,41.30528,23.771,25.194
2860.03,2118.13,50.0027741,41.3018819,23.777,25.256
624.49,1333.62,49.9593844,41.3063914,23.696,25.57
2238.08,2103.02,49.991449,41.3003728,23.745,25.342
840.42,2050.49,49.9659328,41.2972303,23.763,25.37
3676.44,1188.7,50.0141602,41.3167836,23.813,25.263
2008.4,3667.81,49.9930314,41.278439,23.922,25.441
2417.67,3328.64,49.9992006,41.2841844,24.078,27.591
519.09,1344.12,49.9575132,41.3059573,23.836,25.556
1330.38,3836.21,49.981369,41.2742763,23.954,25.289
985.1,2666.22,49.970817,41.2892488,24.009,25.441
344.49,3751.1,49.9632008,41.2727127,23.957,25.66
1008.27,1509.03,49.9669834,41.305064,23.965,25.358
1402.84,1698.89,49.9748306,41.3035692,23.967,25.524
1458.43,2035.31,49.977074,41.2991434,23.98,26.051
1838.37,1561.66,49.9822183,41.3066392,23.952,25.75
2984.67,233.76,49.9981172,41.3278766,24.1,27.091
1715.24,2753.65,49.9843652,41.290074,24.097,25.747
755.19,2358.3,49.9655203,41.2928052,24.167,25.811
397.6,2736.83,49.9604342,41.286665,24.179,25.524
3536.17,105.99,50.0076458,41.331136,24.168,25.469
3478.19,702.44,50.0087832,41.3228568,24.123,25.767
2121.09,2492.5,49.9907592,41.2947484,24.206,25.752
1086.53,1499.08,49.9683648,41.3054156,24.143,25.971
1895.17,2801.62,49.987801,41.2899175,24.227,25.86
701.61,1928.51,49.9629694,41.2985072,24.142,26.04
2609.57,1532.48,49.9960863,41.3091637,24.174,25.654
2391.38,3421.94,49.9990666,41.2828418,24.272,26.8
412.78,3808.92,49.9646501,41.2721143,24.234,25.805
3748.18,2793.54,50.0213436,41.2951342,24.258,25.673
4104.93,4115.45,50.0326489,41.2781204,24.268,25.626
557.88,3233.44,49.965163,41.2803482,24.325,25.573
2403.8,2105.86,49.9944622,41.3007912,24.227,25.633
768.76,2348.2,49.965729,41.2929801,24.304,25.955
1038.29,649.34,49.9643662,41.3168486,24.24,25.586
2557.86,1527.9,49.9951324,41.3090834,24.258,25.684
3082.87,2344.38,50.0076419,41.2994161,24.436,27.698
2643.64,1755.1,49.9975208,41.3062272,24.337,25.76
800.45,1589.35,49.9635131,41.3033967,24.208,26.197
1199.17,1236.87,49.9694419,41.3092957,24.223,25.892
2434.15,3363.74,49.9996279,41.283752,24.313,26.061
3042.95,3647.27,50.011696,41.2815701,24.345,25.832
775.54,1703.88,49.9634829,41.301769,24.24,26.156
2893.12,3066.14,50.006851,41.2890681,24.362,25.674
2405.39,1366.31,49.9917761,41.3108626,24.31,25.843
2426.42,1589.14,49.9929753,41.3078873,24.337,25.796
915.84,1386.59,49.9648584,41.3064753,24.365,25.664
3289.48,1326.39,50.0076519,41.3138431,24.376,25.851
4180.94,3733.91,50.0326289,41.2835237,24.692,25.123
1219.25,2901.38,49.9759227,41.2866943,24.403,26.206
928.71,3422.1,49.9725729,41.2788043,24.397,26.218
1272.07,3598.15,49.9794387,41.2773558,24.402,25.962
3199.23,3408.53,50.013652,41.2852505,24.427,25.996
1000.21,2674.27,49.9711203,41.289181,24.435,26.272
1276.27,1755.89,49.9727468,41.3024439,24.294,25.892
1962.5,1839.28,49.9854872,41.3032027,24.393,25.984
1132.6,2881.96,49.9742817,41.2867195,24.468,25.783
1173.92,2007.64,49.9718175,41.2987346,24.362,25.828
1524.46,1342.94,49.9757264,41.30875,24.377,25.803
1044.48,1555.93,49.9678119,41.3045256,24.432,25.77
306.54,1080.83,49.9526932,41.3089535,24.395,26.267
621.82,897.18,49.9577306,41.3123245,24.401,26.146
1118.27,2292.99,49.971858,41.2946968,24.497,26.422
416.99,1069.42,49.9546526,41.3094141,24.489,26.424
1324.44,1844.14,49.9739439,41.3013756,24.413,26.145
3969.13,2940.42,50.0258852,41.293743,24.602,25.946
2571.84,2435.46,49.9987166,41.2967678,24.574,26.298
3076.01,1335.79,50.0038176,41.3131269,24.526,26.002
1323.36,1911.22,49.9741708,41.3004596,24.581,25.802
2068.19,3028.03,49.9917665,41.2873127,24.597,26.543
3379.51,125.69,50.0048781,41.3304361,24.547,25.937
228.34,1089.36,49.9513076,41.3086213,24.562,25.972
2644.13,284.38,49.9921302,41.3262486,24.61,26.075
1588.71,1406.5,49.9771242,41.3080622,24.521,26.4
3916.34,3064.27,50.0253824,41.2919116,24.647,26.096
1511.52,3443.48,49.9832079,41.2801219,24.632,26.005
2202.86,1570.73,49.9888565,41.3075213,24.568,26.029
3926.73,3667.56,50.0277806,41.2837274,24.623,26.103
1618.79,2073.08,49.9801183,41.2990718,24.56,26.532
2249.62,764.08,49.9867414,41.3186306,24.592,26.105
931.51,1623.16,49.9660121,41.3032985,24.679,26.138
1283.25,2843.05,49.9768678,41.287665,24.645,26.283
689.1,1752.34,49.962095,41.3008706,24.565,25.962
3727.9,3112.01,50.0221431,41.290743,24.719,26.13
3422.38,3171.59,50.0168262,41.2890906,24.65,26.267
667.44,923.8,49.9586552,41.3120883,24.594,26.046
1575.89,2048.14,49.9792493,41.2992929,24.607,26.097
741.94,984.36,49.960228,41.3114698,24.598,26.478
1532.05,1323.35,49.9757919,41.3090376,24.563,26.173
1244.76,2461.76,49.9747697,41.2927488,24.735,26.693
1548.47,3715.66,49.9848764,41.276519,24.669,26.103
2782.61,1531.72,49.9992193,41.3096511,24.656,26.291
3069.62,698.44,50.0013628,41.3217853,24.722,25.85
3613.37,3494.5,50.0214697,41.2852207,24.74,26.228
385.97,3665.02,49.9636357,41.273999,24.766,26.207
2913.14,121.48,49.9964083,41.3292078,24.671,26.571
1375.81,1908.86,49.9751125,41.3006365,24.69,26.358
1316.98,1867.95,49.9738962,41.301031,24.62,26.168
2278.51,3585.89,49.9976235,41.2802989,24.75,26.32
2465.66,544.37,49.9898501,41.3222173,24.746,25.881
2138.96,1516.07,49.9874978,41.3080891,24.725,26.045
2663.55,1591.35,49.9972806,41.3085111,24.716,26.242
1389.01,1883.14,49.9752571,41.301023,24.644,26.082
1610.56,1639.08,49.9783747,41.3049567,24.697,26.652
2570.48,3498.91,50.0025933,41.2822878,24.801,26.275
394.18,1694.71,49.9565396,41.3008401,24.729,27.059
805.57,1183.83,49.9621146,41.3089305,24.722,26.183
2636.83,2522.16,50.0002122,41.2957668,24.924,25.868
775.2,3282.12,49.9692782,41.2802858,24.824,26.566
1342.49,1425.58,49.9727327,41.3071228,24.744,26.234
2232.49,2474.15,49.9927101,41.2953055,24.871,26.185
236.06,2452.2,49.9564612,41.2900928,24.883,26.602
1154.95,1824.97,49.9708025,41.3011686,24.701,26.568
1330.76,581.66,49.9694178,41.3185776,24.8,26.862
1185.69,3907.83,49.9790114,41.2729021,24.904,26.195
161.55,832.14,49.9491507,41.3119376,24.85,26.228
1159.78,1074.76,49.9681322,41.3113935,24.826,26.261
741.27,2435.12,49.9655505,41.2917211,24.895,26.46
1980.24,3478.58,49.9918269,41.2809372,24.913,26.528
1968.55,1035.92,49.982646,41.3141548,24.895,26.323
1190.76,2267.92,49.9730792,41.2952382,24.933,26.887
864.59,1673.5,49.9649847,41.3024285,24.824,26.21
2248.5,2433.7,49.9928517,41.2959002,24.997,26.479
3377.96,3348.45,50.0166697,41.2865607,24.971,26.475
2731.56,2817.3,50.0030113,41.2920103,25.042,26.108
2047.63,4060.39,49.9951824,41.2732032,24.954,26.585
2009.54,113.85,49.9800009,41.3268191,24.941,26.346
2570.55,3477.15,50.0025148,41.2825842,24.984,26.727
1041.47,1464.44,49.967421,41.3057626,24.87,26.867
434.93,1556.59,49.9567699,41.3028327,24.972,26.536
1193.24,762.73,49.9675913,41.3157331,24.97,26.306
981.22,1072.03,49.9648864,41.3109375,24.911,26.446
394.91,2595.11,49.9598643,41.2885866,24.998,26.579
1582.23,3415.62,49.9843864,41.2806963,25.037,26.545
2624.05,3914.91,50.0050893,41.2767725,25.049,26.538
1837.43,3667.65,49.989934,41.2779696,25.034,26.499
1279.42,3445.29,49.9790104,41.2794568,25.163,27.947
3779.43,118.7,50.0121024,41.3316331,25.013,26.457
1301.82,2909.51,49.9774483,41.2868116,25.087,26.96
713.62,3651.69,49.9695208,41.2750853,25.136,26.826
3276.32,4143.68,50.0177427,41.2754552,25.099,26.49
3062.28,1488.77,50.00413,41.3110066,25.08,26.506
1631.08,811.55,49.9757056,41.3162775,25.006,26.871
4141.53,2386.03,50.0269779,41.3017646,25.153,26.57
3112.19,3491.18,50.0123781,41.2838857,25.122,26.539
1676.53,1761.59,49.9800202,41.3034712,25.018,26.556
1870.07,1838.88,49.983811,41.3029532,25.064,26.817
422.68,2998.65,49.9618511,41.2831706,25.19,26.899
2670.64,1458.6,49.9969218,41.3103377,25.07,26.468
2698.26,1557.29,49.9977846,41.3090705,25.074,26.721
2228.6,3429.39,49.9961453,41.2822916,25.125,26.539
1494.07,1619.79,49.976193,41.3048977,25.064,26.848
1480.97,1725.88,49.9763455,41.3034175,25.139,27.011
861.79,1396.61,49.9639158,41.3061896,25.072,26.591
466.21,101.91,49.9519841,41.322719,25.099,26.7
945.29,570.29,49.96239,41.3176677,25.274,25.965
963.83,1156.58,49.9648822,41.3097386,25.054,26.658
939.69,1750.15,49.9666272,41.3015926,25.05,26.468
3266.68,4016.32,50.0171014,41.2771624,25.27,26.262
242.46,734.01,49.9502557,41.313497,25.09,26.54
603.59,2007.74,49.9614849,41.297158,25.111,26.938
2116.62,3996.4,49.9961972,41.2742645,25.163,26.587
837.47,2573.38,49.9678014,41.2901049,25.183,27.139
863,469.85,49.9605292,41.3188074,25.123,26.539
1694.01,2396.85,49.9826703,41.2948722,25.236,27.412
2787.52,990.42,49.9973215,41.3170331,25.183,26.839
417.37,1648.11,49.9567884,41.3015385,25.177,26.425
3238.17,3371.36,50.0142212,41.2858638,25.209,26.685
3603.2,825.09,50.0114991,41.3215316,25.29,26.569
1324.9,1783.75,49.9737303,41.3021989,25.106,26.671
4191.6,3742.5,50.0328535,41.2834361,25.407,26.045
4082.46,1038.66,50.0209694,41.3199442,25.241,26.528
4098.93,954.48,50.0209593,41.3211355,25.248,26.691
3786.31,674.59,50.0142662,41.3240848,25.445,26.002
1282.45,1903.31,49.9734005,41.3004543,25.232,27.065
1926.74,3735.74,49.9918016,41.2772891,25.242,26.988
1113.6,1694.65,49.9695742,41.3028283,25.076,26.808
795.04,1417.05,49.9627815,41.305727,25.241,27.04
1683.66,618.37,49.9759485,41.3190522,25.441,26.03
4124.24,3010.79,50.0289534,41.2932119,25.545,25.973
2094.92,3341.34,49.9934006,41.2831216,25.273,26.689
1271.28,206.07,49.9669586,41.3235257,25.229,26.469
1171.3,1853.97,49.9712053,41.300819,25.172,27.034
413.6,3080.11,49.9619861,41.2820367,25.307,26.729
932.04,1772.8,49.9665719,41.3012632,25.281,26.862
829.82,955.3,49.9617136,41.3121081,25.214,27.015
1295.83,394.81,49.9680977,41.3210244,25.255,27.246
336.09,3712.41,49.9629065,41.2732161,25.314,27.052
947.33,1748.64,49.9667601,41.3016342,25.181,26.761
1031.62,2006.25,49.9692343,41.2983606,25.311,27.179
263.14,1092.59,49.9519501,41.3086735,25.234,26.881
840.93,1143.68,49.9626077,41.3095747,25.217,27.08
1118.19,2671.32,49.9732467,41.2895469,25.336,26.782
2095.48,3598.41,49.9943541,41.2796238,25.353,26.973
1595.68,549.8,49.974102,41.3197427,25.31,26.834
1037.37,1731.54,49.9683286,41.3021157,25.191,26.792
1691.32,3078.77,49.9851257,41.2855825,25.355,26.679
1137.32,2676.03,49.9736106,41.2895356,25.357,26.857
921.96,2142.22,49.9677473,41.2962069,25.355,26.86
241.5,1038.07,49.9513573,41.3093558,25.291,27.162
2515.52,3304.14,50.0008833,41.2847876,25.388,26.629
1734.68,3180.93,49.9862862,41.2843115,25.427,26.809
3120.63,4052,50.0145867,41.2762745,25.49,26.525
1026.69,3547.53,49.9748084,41.2773675,25.409,26.484
2096.23,4070.6,49.9961001,41.2731982,25.35,26.768
2507.63,3220.64,50.000434,41.2859025,25.377,26.881
1741.32,343.89,49.9759847,41.3229475,25.297,26.963
593.66,3657.67,49.9673701,41.2746727,25.386,26.707
2537.69,1394.77,49.9942781,41.31084,25.302,27.051
4075.5,293.05,50.0181093,41.3300752,25.391,27.139
1149.37,3734.42,49.9777168,41.2751623,25.378,27.109
1267.09,1903.74,49.9731238,41.3004061,25.307,27.221
1396.23,4105.55,49.9835505,41.2707917,25.392,26.865
740.8,3183.57,49.9682929,41.2815323,25.367,26.928
3104.15,905.33,50.002748,41.3190642,25.331,27.19
1306.4,402.04,49.9683158,41.3209552,25.358,26.65
2311.3,3440.15,49.9976828,41.2823732,25.607,26.282
1384.94,1795.49,49.9748613,41.3022049,25.283,27.093
2504.9,3287.28,50.0006291,41.2849878,25.41,26.793
1503.97,1665.22,49.9765394,41.3043067,25.584,27.282
1479.77,4069.96,49.9849328,41.2715066,25.428,26.841
2746.57,4175.61,50.0082644,41.2735613,25.425,26.794
3575.05,3208.18,50.0197263,41.2890129,25.423,27.038
3350.4,1878.97,50.0107828,41.3064888,25.46,27.193
1324.91,1863.09,49.974022,41.301119,25.435,26.862
2807.06,3994.44,50.0086958,41.2761942,25.436,26.76
1067.62,3155.94,49.9741112,41.2828107,25.435,26.931
3239.86,2770.12,50.0120476,41.2940531,25.448,26.974
361.77,3069.13,49.9610069,41.282043,25.486,26.778
1640.23,1533.93,49.978526,41.3064699,25.4,27.045
935.99,1181.21,49.9644683,41.3093265,25.348,26.656
1697.64,2051.98,49.9814694,41.2995766,25.453,27.301
2531.3,1652.82,49.9951096,41.3073097,25.432,26.757
3548.37,342.71,50.0087355,41.3279472,25.55,26.993
1218.96,1661.19,49.9713603,41.3035747,25.327,26.879
1482.3,2357.5,49.9786902,41.2948236,25.572,27.613
427.85,1415.53,49.9561227,41.3047332,25.465,27.683
944.05,1713.01,49.9665697,41.3021102,25.356,27.244
2761.5,3425.39,50.005784,41.283815,25.629,26.492
1986.15,3123.59,49.9906311,41.2857857,25.838,26.133
3501.02,2753.03,50.0167168,41.2950051,25.63,26.458
2417.21,4143.08,50.0021796,41.2730964,25.525,26.951
3547.95,1084.29,50.0114484,41.3178509,25.476,26.974
1464.35,1988.98,49.9770111,41.2997903,25.448,27.209
531.79,61.47,49.9530238,41.3234507,25.547,26.5
974.58,1196.1,49.9652223,41.3092304,25.464,27.113
1955.23,3061.2,49.989842,41.2865497,25.56,27.604
787.33,1295.31,49.9621941,41.3073628,25.482,26.762
1196.52,2941.64,49.9756589,41.2860836,25.539,26.847
282.52,3519.25,49.9612263,41.2756973,25.547,27.248
2203.23,1021.77,49.9868471,41.3149949,25.515,27.095
3603.07,1795.02,50.0150539,41.3083276,25.558,27.136
898.48,1122.53,49.9635728,41.3100216,25.423,27.301
1691.9,3869.4,49.9880386,41.2748219,25.585,27.637
1421.65,1363.39,49.9739385,41.3081879,25.67,27.64
1254.4,802.49,49.9688458,41.3153608,25.56,27.282
2422.43,1707.81,49.9933386,41.306261,25.565,26.929
3918.52,941.92,50.0176431,41.3208097,25.576,26.864
2640.32,4101.68,50.0060689,41.2742749,25.626,26.947
1992.16,1840.17,49.9860279,41.3032724,25.536,26.757
2124.05,3848.85,49.9957905,41.2762935,25.587,26.969
914.42,1896.13,49.966706,41.2995358,25.507,27.112
727.58,2565.33,49.9657812,41.2899109,25.677,27.257
936.31,1732.6,49.9665015,41.3018221,25.534,27.032
1228.31,1992.21,49.9727463,41.2990948,25.522,27.266
2340.71,4011.39,50.000311,41.2746782,25.579,27.039
2434.93,3767.87,50.0011244,41.2782529,25.626,27.055
2172.52,2073.56,49.990153,41.300593,25.588,27.669
1625.72,1594.97,49.9784873,41.3055989,25.696,26.805
1449.61,83.06,49.9697385,41.3256925,25.578,27.016
2405.12,1405.87,49.9919164,41.3103233,25.598,27.469
3776.36,836.33,50.014679,41.3218556,25.705,26.62
1237.84,3303.86,49.9777379,41.2812672,26.021,26.341
3144.6,1214.35,50.0046151,41.3149691,25.603,26.911
1772.68,1843.42,49.982063,41.3026226,25.621,27.468
3332.97,443.52,50.0052008,41.3259813,25.873,26.349
929.5,1283.93,49.9647284,41.3079104,25.608,26.865
999.1,1203.1,49.9656924,41.3092028,25.619,26.793
3804.44,2003.19,50.0194663,41.3060483,25.708,26.976
547.94,142.82,49.9536159,41.3223881,26.755,26.302
906.17,2635.74,49.9692752,41.2894458,26.043,26.546
919.01,1095.12,49.963844,41.3104514,25.586,26.937
1972.25,1248.02,49.9834922,41.3112779,25.66,27.194
3534.39,3672.16,50.0206898,41.2825847,25.587,26.767
2839.52,1413.98,49.9998186,41.3114107,25.649,27.105
1438.36,1103.23,49.9732851,41.3117752,25.742,27.801
3123.82,2574.43,50.0092276,41.2963973,25.764,26.716
894.45,1189.63,49.9637465,41.3090971,25.697,27.526
3735.17,1683.95,50.0170407,41.3102034,25.73,27.265
1896.32,3919.11,49.9919235,41.2747091,25.698,26.863
2366.41,4095.94,50.0010866,41.2735981,25.728,27.206
786.87,2444.16,49.9664098,41.291724,25.893,26.957
3597.74,2846.46,50.0188117,41.2939996,25.774,27.316
3670.75,3570.2,50.0227865,41.2843482,25.735,27.641
851.44,1172.96,49.9629058,41.3092052,25.637,27.25
961.32,1936.94,49.9677058,41.2991098,25.683,27.001
2616.62,3258.88,50.0025487,41.2856824,26.171,27.475
1397.16,3924.04,49.9829009,41.273265,25.96,26.554
2966.15,2047.44,50.0044377,41.3031367,25.848,27.777
1274.23,1540.17,49.971917,41.3053746,25.684,27.643
1116.48,3500.28,49.9762611,41.2782585,25.79,26.937
1873.64,933.99,49.9805515,41.3152804,25.758,27.236
1327.1,1519.16,49.9727977,41.3058065,25.863,27.596
1936.61,3483.87,49.991056,41.2807448,25.805,27.412
