x,y,RA,DEC,F814W,F475W
1686.41,2481.99,49.3269865,41.3621126,26.995,27.917
2238.85,2511.04,49.3244972,41.3695654,27.254,28.028
2846.63,2270.06,49.3169289,41.3766508,26.948,27.323
2732.61,1733.76,49.3080614,41.372948,26.818,27.699
1111.93,1763.26,49.3173974,41.3515531,26.682,27.735
1635.1,383.55,49.2901521,41.3528644,26.826,27.555
3589.41,4166.74,49.3464529,41.3942489,27.136,27.774
616.69,161.23,49.2917629,41.3384373,26.898,27.414
373.03,1137.33,49.3103463,41.3391889,27.101,27.35
3223.87,3282.62,49.3327935,41.3857904,26.696,27.97
3091.56,2557.28,49.3206785,41.3810746,26.766,27.729
2971.2,719.96,49.2888291,41.3719748,26.777,27.995
264.99,2504.1,49.3351016,41.3433315,26.888,27.683
3421.49,2245.07,49.3133597,41.3841805,26.855,27.517
1940.54,2914.55,49.333257,41.367251,27.062,27.471
1591.86,2883.02,49.3345942,41.3624932,27.111,27.56
3223.07,2028.95,49.3106154,41.3806641,26.861,27.69
2053.94,463.06,49.2892785,41.3587491,27.36,27.682
691.64,1237.09,49.3103778,41.3438258,26.955,27.493
3000.5,400.28,49.2830149,41.3710575,27.23,28.052
3539.23,1136.2,49.2931,41.3812155,27.257,27.668
4103.69,3599.8,49.3336232,41.398765,27.091,27.653
2030.8,2843.16,49.3315035,41.3681582,27.157,27.826
2236.68,601.32,49.2907291,41.3617397,27.054,28.027
1392.63,1548.42,49.3120716,41.3544026,27.146,27.614
3729.03,1491.92,49.2983603,41.385188,27.418,28.018
1592.54,3750.18,49.3499307,41.366038,26.892,27.735
2418.45,3988.48,49.3496606,41.3779752,27.185,27.824
2301.89,1164.86,49.3003416,41.3649072,27.452,27.823
2831.72,505.03,49.2857867,41.3692451,27.042,27.652
1643.35,2596.4,49.3292443,41.3620077,27.085,27.916
1825.06,94.39,49.2840047,41.3542045,27.408,27.774
956.03,541.39,49.2966383,41.3444948,27.045,27.838
1198.97,690.13,49.2979467,41.3483273,27.256,27.917
2132.46,2836.45,49.3308323,41.3694805,27.346,28.036
2679.51,1319.7,49.3010256,41.3705524,27.293,27.808
4117.32,2865.75,49.3205577,41.3959513,27.277,27.969
2579.62,366.88,49.2847158,41.3653342,27.355,28.083
940.13,199.46,49.2906789,41.342887,27.336,27.96
3439.81,537.75,49.2830542,41.3774507,27.44,27.936
