RA,DEC,x,y,F814W,F475W,C,field,M_err,C_err
50.0622646,41.73252593,1635.061424,3437.609117,26.4378734,28.93422781,2.49635441,V10ACS,0.151220934,0.372559294
50.09823541,41.73249332,3188.27585,2287.386282,25.40145639,30.18204962,4.780593226,V10ACS,0.069439434,0.148058858
50.10626255,41.73251224,3533.695854,2029.103181,26.33410791,29.93591963,3.601811716,V10ACS,0.139884943,0.339681141
50.07572142,41.73241172,2220.559013,3013.279811,25.17261461,29.73201452,4.559399912,V10ACS,0.058475535,0.120766371
50.10624238,41.73241907,3536.826319,2035.134502,26.52227167,28.36146437,1.839192698,V10ACS,0.161115249,0.401633996
50.09565112,41.7323823,3081.569056,2376.596989,26.44543604,28.70307623,2.257640192,V10ACS,0.152082174,0.375076382
50.06602229,41.73238928,1803.057618,3325.185013,26.12186769,26.90813337,0.786265681,V10ACS,0.119276053,0.281191725
50.07003101,41.73234657,1977.849508,3199.283504,26.11646227,27.7442063,1.627744028,V10ACS,0.118792875,0.279841661
50.11793214,41.73234544,4044.158031,1664.791903,24.97557215,29.31450926,4.338937113,V10ACS,0.050432782,0.10133367
50.09943658,41.73235808,3245.893219,2256.719575,26.0719314,29.51258932,3.440657923,V10ACS,0.114886125,0.268963411
50.07594057,41.73229681,2234.945375,3012.904479,22.81856111,25.92475782,3.106196711,V10ACS,0.009982719,0.014848489
50.08524798,41.73230684,2636.045364,2714.214901,26.48733667,27.10628592,0.618949244,V10ACS,0.156943498,0.389333547
50.09310494,41.7324753,2967.745623,2452.791287,26.00489572,27.58195768,1.57706196,V10ACS,0.109245937,0.253379746
50.0847838,41.7323048,2616.10841,2729.201468,26.10221819,26.78330313,0.68108494,V10ACS,0.117528984,0.276315011
50.08885937,41.73224473,2794.501748,2602.123504,26.82760195,28.29600607,1.468404124,V10ACS,0.202634661,0.527102851
50.11679164,41.73221843,4000.42572,1708.682218,26.442596,31.35585104,4.913255045,V10ACS,0.151758173,0.374129137
50.08519364,41.73213479,2641.086386,2725.901411,24.2735248,25.77895819,1.50543339,V10ACS,0.029768356,0.054235868
50.04458746,41.73209915,890.5835839,4028.231445,26.53596453,27.56062971,1.024665186,V10ACS,0.162780465,0.406560527
50.07101893,41.73204448,2033.436206,3185.110939,26.30154375,28.82396208,2.522418329,V10ACS,0.13650572,0.329973868
50.08954044,41.73200637,2834.113021,2594.084865,26.34846453,27.22252165,0.874057123,V10ACS,0.141401195,0.344051013
50.09225266,41.73192444,2954.628344,2511.936181,25.46058229,27.18226706,1.721684763,V10ACS,0.072592014,0.156061996
50.06084871,41.73193128,1599.483043,3517.327428,26.44478945,26.75558935,0.310799906,V10ACS,0.152008348,0.374860512
50.10361717,41.73199202,3441.931607,2143.932249,26.8233848,28.03767096,1.214286158,V10ACS,0.201993968,0.525127402
50.06014325,41.73188641,1570.968293,3542.509936,26.34981111,27.59686171,1.247050593,V10ACS,0.141544253,0.344463761
50.08734303,41.73179673,2748.319231,2676.593675,26.81554941,29.04332434,2.227774927,V10ACS,0.200808944,0.521476689
50.0482663,41.73171769,1065.70324,3932.521502,25.28607515,26.8551663,1.56909115,V10ACS,0.063676178,0.133603815
50.09234158,41.74075174,2579.530919,1998.838913,26.43914179,27.50299345,1.063851664,V10ACS,0.151365037,0.372980272
50.09172939,41.73169831,2941.76283,2541.770176,26.15626863,27.0001515,0.843882868,V10ACS,0.12239746,0.289937685
50.09038268,41.73170229,2883.498509,2584.681678,26.5015159,27.83191191,1.330396006,V10ACS,0.158623521,0.394279903
50.09135949,41.73167625,2926.753006,2554.895011,25.43898348,26.78816115,1.349177668,V10ACS,0.071424111,0.153089478
50.05441221,41.7315629,1337.553475,3744.711079,25.65836481,26.75857054,1.100205729,V10ACS,0.084215393,0.186112509
50.08048361,41.73151179,2464.633163,2912.781186,22.32160524,25.6140679,3.292462656,V10ACS,0.006873487,0.00953937
50.0672888,41.73186055,1880.390897,3315.197309,26.17684893,29.31876646,3.141917536,V10ACS,0.124303752,0.295299451
50.11794804,41.73155195,4078.920023,1710.138594,26.22777704,29.31542097,3.087643931,V10ACS,0.129149693,0.308997872
50.11025314,41.73153944,3747.583888,1957.455722,26.62339167,28.19887816,1.57548649,V10ACS,0.173826033,0.439472269
50.09875181,41.73157718,3249.881653,2323.794697,26.42421678,28.36308561,1.93886883,V10ACS,0.149678043,0.368056652
50.06642856,41.73158221,1855.218286,3358.837153,26.7245479,27.61145674,0.886908838,V10ACS,0.187544707,0.480890833
50.1040703,41.73150029,3482.589177,2157.834265,26.92957262,29.70744215,2.777869532,V10ACS,0.218760717,0.57719866
50.06387065,41.73138767,1753.199037,3451.994508,26.41660074,28.27945791,1.862857172,V10ACS,0.148824448,0.36556929
50.06388571,41.73130551,1757.374202,3456.262429,26.34629206,27.51537977,1.169087717,V10ACS,0.141170702,0.343386164
50.10237516,41.73128368,3418.772674,2224.668119,27.13968233,28.38554846,1.245866129,V10ACS,0.256148743,0.695937743
50.09295203,41.73125862,3013.378987,2528.017829,25.2121425,26.67391859,1.461776087,V10ACS,0.060237287,0.125092316
50.0627391,41.73098608,1721.606165,3511.447131,22.78743318,26.0319203,3.244487116,V10ACS,0.009752077,0.014442611
50.06154667,41.73119368,1661.246875,3537.626077,26.52218202,28.3460549,1.823872874,V10ACS,0.161104403,0.40160194
50.08666706,41.73112347,2748.057486,2737.165107,26.49186472,27.29319845,0.801333735,V10ACS,0.15747806,0.390906352
50.09389419,41.73108534,3061.45914,2507.850556,26.61104158,31.70944296,5.098401377,V10ACS,0.172221393,0.434666284
50.08862275,41.73107062,2834.692728,2677.573365,26.372026,29.3439797,2.971953699,V10ACS,0.143925306,0.351344838
50.10268645,41.73103914,3442.69838,2228.828035,26.71441034,28.88395582,2.169545481,V10ACS,0.186122406,0.476569796
50.0789093,41.73098922,2419.142139,2993.414659,26.71164469,27.45308767,0.741442988,V10ACS,0.185736261,0.475397718
50.1149978,41.73086246,3981.290385,1844.533853,25.28578333,27.02780424,1.742020914,V10ACS,0.063662226,0.133569105
50.12537759,41.74115865,3986.724476,916.8778041,26.64812616,28.99110876,2.342982599,V10ACS,0.177084871,0.449257974
50.07914438,41.73083718,2435.809675,2994.674564,26.50036768,28.56898199,2.068614313,V10ACS,0.158486808,0.393877023
50.09867708,41.7411559,2835.427823,1772.53624,26.63925508,28.15778814,1.51853306,V10ACS,0.175909114,0.445723499
50.08215986,41.73063487,2574.586133,2909.784195,26.29370645,30.69672476,4.403018305,V10ACS,0.135704697,0.327679316
50.06961949,41.73054385,2037.452934,3316.686019,26.20799211,27.73477636,1.52678425,V10ACS,0.127245062,0.303602307
50.06903527,41.73079179,2001.606164,3321.060116,25.39483026,26.8124169,1.417586634,V10ACS,0.069094773,0.147187934
50.09912936,41.73017982,3326.158855,2392.466436,26.24036363,28.0959519,1.855588267,V10ACS,0.130376174,0.312480171
50.05047462,41.73016654,1227.542246,3951.518559,26.570375,28.07295691,1.502581904,V10ACS,0.167041562,0.419209417
50.10027162,41.73079904,3348.845408,2320.077854,25.13293985,26.67217718,1.53923733,V10ACS,0.056759049,0.116574781
50.05087439,41.73016077,1245.041118,3939.053491,26.06595758,27.08541952,1.019461939,V10ACS,0.114371902,0.267536631
50.09666768,41.73004858,3225.605961,2478.922201,26.60990099,29.02355085,2.413649866,V10ACS,0.172073946,0.434225086
50.09200082,41.72996253,3027.983691,2633.409181,25.54864267,26.91125761,1.362614939,V10ACS,0.07755466,0.16879061
50.10765999,41.72991714,3705.396579,2134.312098,26.36311296,27.63877951,1.275666544,V10ACS,0.142965208,0.348567658
50.06080504,41.72992039,1683.878277,3634.993457,25.92586092,30.78027044,4.854409525,V10ACS,0.102950805,0.23616241
50.06814609,41.72987269,2002.680876,3402.673476,26.38747743,28.31271444,1.925237009,V10ACS,0.145605012,0.356211819
50.05872193,41.72981415,1598.54972,3707.837247,26.63413385,28.35527121,1.721137354,V10ACS,0.175233913,0.443695738
50.06345804,41.72976715,1804.928915,3558.901338,25.23978571,26.28352057,1.043734858,V10ACS,0.061500785,0.128209347
50.08210296,41.72978743,2608.504491,2960.595897,26.52840952,28.43093763,1.902528116,V10ACS,0.161859568,0.403834897
50.07272993,41.72976296,2205.166095,3262.218365,26.51949457,29.55843817,3.038943598,V10ACS,0.160779604,0.400642133
50.04896023,41.72955503,1188.423142,4035.362317,24.58634714,25.87944304,1.293095896,V10ACS,0.037650897,0.071655333
50.10555967,41.72959301,3628.721164,2220.347422,26.23801187,28.19328581,1.955273936,V10ACS,0.130146129,0.311826548
50.07798584,41.72949154,2443.578688,3109.573856,26.66317514,30.2153195,3.552144358,V10ACS,0.179097436,0.455318109
50.09743233,41.72947482,3283.222205,2487.58732,26.37952761,30.7838677,4.404340098,V10ACS,0.144738362,0.353699374
50.11548194,41.72938829,4065.475762,1914.213621,26.62031893,31.04383551,4.423516581,V10ACS,0.173425402,0.438271582
50.08174199,41.72939375,2609.828301,2994.916568,26.33431772,27.88951574,1.555198023,V10ACS,0.139906984,0.339744601
50.07937376,41.72927071,2512.936798,3077.88548,25.61744455,30.7493981,5.131953547,V10ACS,0.081666923,0.179453754
50.05868777,41.72925527,1621.054083,3741.245838,26.59110407,27.96863066,1.377526591,V10ACS,0.169662122,0.427018342
50.05249158,41.72921074,1355.584891,3942.211618,23.61069254,24.91901289,1.308320353,V10ACS,0.018096141,0.030059592
50.08230429,41.7291139,2646.098296,2993.082924,26.13149408,29.67059599,3.539101908,V10ACS,0.120141404,0.283612169
50.08867606,41.72909831,2921.65367,2789.875109,26.81295351,29.32479941,2.511845896,V10ACS,0.200417875,0.520272795
50.08872484,41.72909863,2923.744394,2788.294298,26.77204279,28.74749266,1.975449869,V10ACS,0.194354355,0.501662674
50.05018068,41.72862545,1280.968966,4050.04231,23.23069528,26.08183752,2.851142237,V10ACS,0.013603724,0.021431176
50.07205939,41.72866464,2223.367767,3347.191162,26.68495706,27.78455244,1.099595377,V10ACS,0.182051008,0.464234638
50.08557806,41.72850212,2813.593819,2923.580757,25.66051439,27.51343618,1.852921793,V10ACS,0.084351444,0.186469052
50.07272436,41.72844062,2261.672719,3338.845924,25.67183451,29.46334921,3.791514704,V10ACS,0.085071549,0.188357976
50.10590285,41.72842483,3693.680717,2276.86765,25.51648287,28.6982144,3.181731531,V10ACS,0.075704144,0.164026022
50.08731024,41.72901924,2866.125768,2838.199471,25.30479578,26.67758642,1.372790644,V10ACS,0.064577664,0.135849404
50.05895709,41.72900903,1643.240734,3746.860355,26.55336908,27.41576086,0.862391779,V10ACS,0.164921933,0.412909802
50.07282118,41.72833466,2270.397153,3341.870647,23.90022806,25.33480917,1.43458111,V10ACS,0.022491164,0.038899182
50.06810438,41.72815264,2074.690409,3503.455242,26.56467203,28.97501074,2.410338709,V10ACS,0.166327721,0.417086188
50.11296016,41.72813195,4010.65916,2067.638377,26.57556108,29.67927061,3.103709528,V10ACS,0.167693363,0.421149588
50.11396411,41.72918267,4008.841019,1974.739629,26.48768762,28.64491163,2.157224009,V10ACS,0.156984865,0.389455222
50.0562724,41.72801901,1569.866606,3890.066575,25.76616243,29.88396155,4.117799113,V10ACS,0.091316114,0.20486071
50.05264222,41.72805806,1411.536355,4004.040792,26.44424585,28.73318564,2.288939783,V10ACS,0.15194631,0.374679125
50.07919209,41.72797864,2560.552368,3158.398759,23.27035669,26.49409758,3.223740885,V10ACS,0.014014982,0.022201496
50.09092692,41.72788166,3070.981462,2788.0952,25.97143701,28.83942305,2.867986033,V10ACS,0.106535276,0.245942796
50.09653799,41.72782637,3315.411527,2611.52368,25.94812731,28.78175436,2.833627054,V10ACS,0.104686689,0.240891083
50.07594579,41.74109159,1857.730647,2504.296492,25.48483042,29.25810515,3.773274729,V10ACS,0.073925942,0.159467948
50.07382945,41.72759975,2345.439277,3352.065672,26.8827701,31.87609564,4.993325541,V10ACS,0.211205719,0.553640367
50.06544183,41.72752692,1986.653697,3624.898984,26.82560495,28.7529286,1.927323649,V10ACS,0.202331013,0.52616647
50.0875927,41.72749715,2943.646174,2917.13671,26.12312654,28.17752348,2.054396937,V10ACS,0.11938886,0.28150707
50.04990078,41.72825239,1284.893727,4080.575245,25.72718767,26.86707007,1.139882395,V10ACS,0.088682233,0.197873638
50.06146806,41.72880324,1760.420701,3678.355537,26.58077387,28.16885458,1.588080713,V10ACS,0.168351083,0.423108797
50.05441873,41.72728355,1521.427718,3991.944945,25.97126154,27.52825438,1.556992838,V10ACS,0.106521239,0.245904373
50.05089156,41.72724081,1371.047074,4107.347944,25.79635767,27.24847303,1.452115366,V10ACS,0.093410343,0.21044303
50.07212534,41.72723073,2287.748085,3427.978664,26.54599718,29.96067129,3.414674113,V10ACS,0.164011472,0.410208476
50.0737845,41.72711673,2364.228839,3381.4298,26.07867006,29.29804121,3.219371149,V10ACS,0.11546896,0.270582002
50.07075409,41.72710156,2234.124733,3479.363301,26.37779192,29.496024,3.118232081,V10ACS,0.144549833,0.353153193
50.09704688,41.72705069,3370.664152,2640.054235,26.37134699,27.23400007,0.862653086,V10ACS,0.143851938,0.351132489
50.09141351,41.7273125,3116.405298,2805.406573,26.3832641,27.3154019,0.932137797,V10ACS,0.145145051,0.354878033
50.06352176,41.72876857,1850.525817,3614.596739,23.05110697,26.56331144,3.512204478,V10ACS,0.011887454,0.018264295
50.07786706,41.726915,2549.033654,3262.329766,26.83015589,28.3710774,1.540921519,V10ACS,0.203023658,0.52830281
50.06611573,41.7268756,2043.680376,3640.97497,26.70161013,29.55807386,2.85646374,V10ACS,0.184341932,0.471169246
50.05705785,41.72674557,1658.396439,3938.54868,26.23877672,29.83322798,3.594451258,V10ACS,0.130220901,0.312038971
50.11361311,41.72669224,4100.645768,2129.917356,23.23135904,24.74888502,1.51752598,V10ACS,0.013610506,0.021443845
50.06634962,41.72671537,2060.648219,3642.748559,26.57364611,28.71587263,2.142226526,V10ACS,0.167452388,0.420432129
50.09116344,41.72670948,3131.502881,2848.274715,26.27301363,29.09949576,2.826482126,V10ACS,0.133612271,0.321697392
50.10798479,41.72648261,3866.877535,2322.405018,25.40578417,28.55561148,3.149827311,V10ACS,0.069665472,0.148630472
50.08065228,41.72635991,2693.026061,3205.204884,26.33421472,29.62766729,3.29345257,V10ACS,0.139896163,0.339713447
50.05301389,41.72631131,1502.512837,4093.14288,26.14640764,26.82976996,0.683362314,V10ACS,0.121494453,0.287403217
50.05542274,41.72627309,1608.105885,4018.22364,24.82904581,29.78020559,4.951159785,V10ACS,0.04517794,0.088939579
50.06758745,41.72625636,2133.756341,3629.644664,26.74755434,29.98772513,3.240170786,V10ACS,0.190812965,0.490843012
50.11142249,41.72615222,4029.346176,2231.332392,26.10055879,27.87589155,1.775332758,V10ACS,0.117382622,0.275907068
50.10288268,41.72602721,3666.347394,2512.221366,22.69988207,26.17754637,3.477664301,V10ACS,0.009131543,0.01335954
50.09957791,41.72600089,3524.917802,2619.636488,26.58568338,28.06132017,1.47563679,V10ACS,0.168972897,0.424962358
50.05508477,41.72595395,1607.21287,4047.498725,25.8617473,27.29148947,1.429742167,V10ACS,0.098111616,0.223058801
50.10321229,41.72561278,3698.358974,2525.612874,26.42784647,29.29903875,2.871192286,V10ACS,0.150086573,0.369248037
50.08836411,41.72556476,3059.873042,3004.127345,26.77013735,28.09668623,1.326548884,V10ACS,0.194076457,0.500812308
50.08964269,41.72548142,3118.611235,2967.983119,26.517633,28.01638113,1.498748133,V10ACS,0.160555002,0.39997863
50.10000894,41.7254844,3565.685856,2635.678129,26.73694185,29.17447363,2.437531779,V10ACS,0.189298355,0.486226901
50.09243896,41.72537436,3243.842961,2884.584641,25.43570475,26.85970198,1.423997233,V10ACS,0.071248472,0.152643222
50.09718337,41.7253207,3450.821412,2735.67614,25.55870775,29.10050284,3.541795084,V10ACS,0.07814306,0.170310036
50.08272317,41.72528613,2828.461505,3200.942056,26.09753755,30.39163862,4.294101069,V10ACS,0.11711661,0.275165876
50.05787457,41.72526384,1757.213182,3998.071167,26.74968103,29.20038496,2.450703928,V10ACS,0.191117941,0.491773317
50.09136868,41.7251716,3206.373093,2930.594801,26.55722002,28.62269674,2.065476725,V10ACS,0.165399549,0.414327987
50.07590655,41.7251209,2541.441734,3428.844871,26.08046297,29.97226797,3.891805002,V10ACS,0.115624528,0.271014287
50.08927616,41.7250631,3120.754881,3003.906478,26.90000109,29.23305784,2.333056757,V10ACS,0.21395636,0.562199706
50.09552502,41.72495019,3395.186596,2810.227053,25.60582498,26.98988043,1.384055445,V10ACS,0.08095743,0.177606764
50.10629827,41.72488747,3862.619911,2468.643992,22.92116312,26.46983038,3.548667261,V10ACS,0.010782274,0.01626883
50.11230403,41.72490232,4121.042135,2275.317369,26.29775766,27.55152975,1.253772089,V10ACS,0.136118168,0.328863403
50.06118877,41.74103169,1223.689669,2980.262225,25.95986513,28.25442778,2.294562647,V10ACS,0.105613518,0.243421816
50.0714898,41.72486216,2361.969585,3585.269531,26.24559168,28.70306479,2.457473109,V10ACS,0.13088903,0.31393811
50.0648247,41.72473301,2079.907896,3806.197565,26.48614267,29.86361967,3.377476999,V10ACS,0.156802842,0.388919869
50.07472091,41.72471992,2507.491793,3490.00262,26.67280153,29.19659124,2.523789713,V10ACS,0.180396794,0.459237399
50.10447984,41.72469459,3792.460058,2538.064075,26.2883716,28.64449011,2.35611851,V10ACS,0.13516213,0.326126546
50.09356135,41.72466398,3322.759181,2889.686332,26.09071306,28.18491827,2.09420521,V10ACS,0.116517948,0.273498963
50.10224708,41.72462125,3699.292878,2613.850375,24.2714744,25.57640921,1.304934809,V10ACS,0.029722557,0.054136945
50.09955719,41.72458702,3584.724561,2702.021675,26.61089662,27.84364019,1.232743571,V10ACS,0.172202647,0.434610187
50.10787591,41.72457652,3944.024432,2436.058251,26.51078752,30.79319082,4.2824033,V10ACS,0.15973178,0.397548194
50.10480956,41.72447084,3816.290326,2540.430141,23.91150812,27.90506445,3.99355633,V10ACS,0.022682488,0.039291828
50.09646594,41.72435676,3461.254449,2814.380609,26.38827471,27.15783774,0.769563029,V10ACS,0.145692212,0.35646477
50.10187715,41.72425462,3699.075762,2646.895076,24.18094019,25.63880812,1.45786793,V10ACS,0.027769005,0.049944313
50.1106455,41.72419915,4079.695989,2369.109585,23.79679064,27.26103102,3.464240381,V10ACS,0.020810282,0.035476712
50.10651348,41.7239698,3911.304974,2514.785371,26.61001924,31.50224005,4.892220804,V10ACS,0.172089227,0.434270809
50.0626422,41.74096999,1289.040797,2937.296995,26.07154039,28.16967856,2.098138163,V10ACS,0.114852396,0.268869791
50.07030031,41.72372906,2359.267747,3688.875678,22.49268869,25.90785109,3.415162394,V10ACS,0.007815781,0.011108979
50.06572893,41.72362276,2166.567458,3841.430612,25.83931116,27.1089028,1.269591639,V10ACS,0.09647246,0.218647125
50.08395576,41.7235805,2954.849764,3260.055435,25.7544227,29.38251959,3.628096888,V10ACS,0.090514625,0.202730533
50.07316012,41.72356459,2489.72677,3606.787666,26.89328531,28.39455114,1.501265833,V10ACS,0.212880063,0.55884808
50.09196942,41.72344365,3306.466162,3011.230358,26.74898104,28.08511625,1.336135218,V10ACS,0.191017505,0.491466914
50.08820927,41.72327026,3151.683128,3141.722386,24.26400713,25.70483099,1.440823862,V10ACS,0.029556355,0.053778206
50.06955861,41.72325493,2347.60891,3740.042761,26.67950205,29.0735253,2.394023249,V10ACS,0.181306781,0.461985345
50.11754975,41.74097836,3656.932035,1178.142453,25.55274919,29.08022581,3.527476618,V10ACS,0.077794189,0.169408888
50.07138464,41.72311895,2432.238647,3689.419415,26.45398859,28.02546583,1.571477244,V10ACS,0.153062057,0.377943441
50.06784839,41.72288394,2289.729794,3816.266698,22.09682039,22.3203591,0.223538706,V10ACS,0.005805882,0.007809083
50.09241349,41.72288458,3349.623507,3029.318439,26.6237369,28.181836,1.5580991,V10ACS,0.173871103,0.439607375
50.0907748,41.72261295,3290.585614,3097.522207,26.68341974,27.35117804,0.667758295,V10ACS,0.181840963,0.463599641
50.04146571,41.74093484,376.8730697,3617.202216,25.99436144,26.53668486,0.54232342,V10ACS,0.108385144,0.251014324
50.06281795,41.72221936,2101.166955,4015.797864,24.67579416,25.98537909,1.309584925,V10ACS,0.040266752,0.077595374
50.1090356,41.72221126,4095.609913,2535.593962,26.35610918,28.40979658,2.053687403,V10ACS,0.142215268,0.346400787
50.08216506,41.72211417,2940.524008,3402.18665,25.78616289,26.43599974,0.649836848,V10ACS,0.092697955,0.208541473
50.09978633,41.7219609,3707.355062,2846.468649,26.89480356,30.00622831,3.111424753,V10ACS,0.213122909,0.559604037
50.0711861,41.72183813,2478.635947,3769.827544,26.79295496,31.14622961,4.353274653,V10ACS,0.197430545,0.511090834
50.06137315,41.72181765,2056.053296,4085.294227,26.38413385,28.2460774,1.861943552,V10ACS,0.145239881,0.355152954
50.06979389,41.72176611,2421.64989,3818.5833,26.48760942,27.842862,1.355252573,V10ACS,0.156975646,0.389428107
50.07682157,41.72172716,2726.571143,3595.732602,25.10942797,26.55626379,1.446835825,V10ACS,0.055765706,0.11415976
50.08452067,41.72165068,3062.054977,3353.51615,22.25838999,24.29550825,2.037118265,V10ACS,0.00655482,0.009017282
50.10741458,41.72144192,4058.716701,2632.009402,26.35803751,28.13537489,1.777337382,V10ACS,0.142421353,0.346996038
50.10508579,41.72137531,3961.115493,2710.49078,26.5239654,28.00519644,1.481231043,V10ACS,0.1613203,0.402240129
50.0915694,41.72116866,3386.866464,3155.549624,26.23801378,29.78915678,3.551143,V10ACS,0.130146315,0.311827077
50.1092811,41.72113927,4152.2295,2589.681504,26.4647117,29.03116499,2.566453287,V10ACS,0.154299552,0.381569118
50.09475098,41.72111896,3526.265365,3056.480962,26.51517443,27.84787451,1.332700083,V10ACS,0.160258852,0.399104026
50.0830816,41.72108245,3024.352281,3432.466855,25.71390108,27.50475203,1.790850947,V10ACS,0.087801811,0.195546609
50.07151536,41.72102959,2527.54095,3806.026564,25.21246675,26.40296637,1.190499613,V10ACS,0.060251956,0.125128435
50.08641566,41.72116367,3164.721105,3320.958745,24.26250795,26.91926466,2.656756708,V10ACS,0.029523099,0.05370647
50.08389544,41.72082785,3070.395346,3421.111962,26.55168871,30.01103674,3.459348032,V10ACS,0.164713956,0.412292492
50.07785877,41.7209825,2803.284764,3605.556804,26.79398683,27.9119824,1.117995569,V10ACS,0.197583588,0.511560611
50.09802646,41.72066065,3687.253568,2978.016592,25.23934702,28.05567633,2.81632931,V10ACS,0.061480528,0.128159279
50.0921907,41.72062653,3436.944321,3166.980142,26.63691095,28.57946478,1.942553827,V10ACS,0.175599733,0.444794189
50.06965558,41.72058712,2466.274641,3891.175972,26.23068766,27.28612219,1.055434534,V10ACS,0.129432284,0.309799679
50.08326348,41.72049139,3057.568907,3460.807964,26.29745439,30.69585119,4.398396799,V10ACS,0.136087173,0.328774616
50.10852,41.72047177,4148.058868,2652.652887,26.6693664,28.06962668,1.400260279,V10ACS,0.179932045,0.457834961
50.10152763,41.71990791,3870.617948,2909.330445,26.63755945,27.3348168,0.697257349,V10ACS,0.175685268,0.445051086
50.08736651,41.71980782,3263.94475,3368.871744,26.4182258,29.16337477,2.745148966,V10ACS,0.149006173,0.366098612
50.06667333,41.72035293,2347.629563,4000.234164,26.53342775,28.42381178,1.890384028,V10ACS,0.162470669,0.405643286
50.09389248,41.7200831,3533.694321,3143.864358,26.26345209,28.67638861,2.412936518,V10ACS,0.132656352,0.318970333
50.08465762,41.71970271,3151.575056,3461.735565,24.46556047,28.23104941,3.765488932,V10ACS,0.034386128,0.06434915
50.06307212,41.71965157,2222.313639,4156.122687,25.34015612,30.57591711,5.235760996,V10ACS,0.066315396,0.140194458
50.10384166,41.71962309,3982.676199,2851.635273,24.2133613,27.30740629,3.094044993,V10ACS,0.028453375,0.051407042
50.0702443,41.71984425,2523.558125,3915.268158,26.73976854,28.52970587,1.789937327,V10ACS,0.1897006,0.487452167
50.1073587,41.71954691,4137.672866,2743.323877,25.84286264,30.11365973,4.270797083,V10ACS,0.09673009,0.219339605
50.10225938,41.71920014,3932.574186,2926.788553,26.13441996,26.5916165,0.457196543,V10ACS,0.120405664,0.284351966
50.10654593,41.71923585,4115.966348,2787.350492,23.70390467,26.58884131,2.88493664,V10ACS,0.019408195,0.032660759
50.07240081,41.71904952,2650.722264,3892.139343,26.45301203,27.2347344,0.781722376,V10ACS,0.152949852,0.377614964
50.09503845,41.71894338,3632.063442,3173.02314,25.79835848,29.67474638,3.876387903,V10ACS,0.093550797,0.210818257
50.098084,41.720248,3707.451609,3000.023967,26.58251718,29.19090544,2.608388254,V10ACS,0.16857162,0.42376605
50.10657206,41.71865532,4142.019361,2820.065433,25.58476023,29.61382757,4.029067347,V10ACS,0.079686891,0.174306746
50.10459031,41.71858522,4059.535368,2887.629661,26.32793955,31.20647894,4.878539393,V10ACS,0.139238484,0.337820699
50.09207822,41.71850699,3523.077034,3293.100666,26.22408441,29.33444105,3.110356638,V10ACS,0.128792065,0.307983625
50.06775667,41.71846836,2475.248123,4074.49398,25.55421976,26.84289251,1.288672755,V10ACS,0.077880145,0.169630846
50.06928495,41.7184579,2541.649492,4026.147997,26.40893129,29.24484907,2.83591778,V10ACS,0.147969788,0.363081473
50.10454051,41.71841403,4064.736488,2899.119695,26.46985773,27.70378195,1.233924219,V10ACS,0.154896975,0.383321413
50.0756194,41.71837364,2818.617898,3828.113543,26.65110735,27.32956778,0.678460428,V10ACS,0.177481753,0.450452039
50.07537034,41.71822927,2814.066523,3844.43807,26.49709085,27.84100996,1.343919108,V10ACS,0.158097299,0.392729537
50.0686918,41.71815692,2528.968543,4062.548072,26.82649759,29.42732702,2.600829432,V10ACS,0.202466685,0.526584818
50.09165821,41.71802088,3525.822587,3334.657648,23.7099357,27.62771116,3.917775461,V10ACS,0.019496293,0.032836613
50.08215906,41.71789436,3121.381669,3646.319647,26.5559688,31.27819525,4.72222645,V10ACS,0.165244214,0.413866666
50.08058504,41.71778556,3058.131627,3703.036117,26.72654489,28.04395567,1.317410776,V10ACS,0.187826164,0.48174664
50.09690336,41.71782672,3760.462247,3177.809332,26.50423387,28.7012528,2.197018931,V10ACS,0.158947608,0.395235207
50.07015734,41.71764723,2614.084901,4045.073317,25.53756861,26.92526136,1.387692759,V10ACS,0.076912393,0.167134525
50.09363149,41.71723523,3644.688338,3316.842314,26.32584909,29.82362257,3.497773478,V10ACS,0.139020078,0.337192512
50.09953358,41.71720196,3900.763057,3129.633738,24.30124239,25.72876631,1.42752392,V10ACS,0.030394456,0.05559099
50.10491094,41.71720078,4132.80977,2957.370642,26.49563364,29.93049322,3.434859583,V10ACS,0.157924391,0.392220321
50.09232754,41.71743222,3579.971469,3347.237646,26.81143526,30.19342123,3.381985972,V10ACS,0.200189506,0.51956997
50.10441124,41.71738269,4103.441165,2962.87125,25.6553264,27.61040579,1.955079386,V10ACS,0.084023461,0.185609703
50.09497225,41.71708463,3709.00203,3282.584249,25.34227327,27.26910483,1.926831553,V10ACS,0.066420912,0.140458979
50.08710325,41.7169458,3375.435274,3542.748545,26.1081119,27.86993681,1.761824915,V10ACS,0.118050299,0.277768794
50.07478656,41.71723851,2831.393656,3920.416697,26.5016189,27.77168165,1.270062754,V10ACS,0.15863579,0.394316062
50.08769726,41.71687555,3404.081391,3527.776871,26.61662821,29.67186438,3.05523617,V10ACS,0.172945417,0.436833752
50.08311477,41.71649851,3222.532251,3696.392989,26.78149179,30.2676972,3.486205408,V10ACS,0.195738327,0.505900983
50.09399365,41.71645141,3693.962289,3350.544185,23.79123834,27.99365698,4.202418635,V10ACS,0.020723696,0.035301764
50.08224573,41.71642909,3188.011606,3728.248089,26.80372766,31.10142599,4.297698328,V10ACS,0.199034167,0.516016602
50.0777434,41.71629852,2999.331716,3880.037378,22.92975382,26.47961508,3.549861262,V10ACS,0.010852056,0.016393745
