x,y,RA,DEC,F814W,F475W
2581.89,184.51,49.2527983,41.3555393,26.04,27.048
2186.87,509.94,49.2528836,41.3484312,26,27.488
1737.91,842.85,49.252449,41.3406752,26.003,27.311
840.51,3281.17,49.2770684,41.3096849,26.107,27.079
1566.07,368.34,49.2436246,41.3429637,26.021,27.881
3936.39,685.66,49.2757726,41.3657868,26.085,27.307
2676.95,415.43,49.2572264,41.3545488,26.238,27.342
2770.83,2111.32,49.2827099,41.3407465,26.9,26.675
2296.86,133.85,49.248753,41.3529037,26.232,28.025
3030.12,3321.96,49.3031331,41.3329654,26.035,27.383
3724.62,262,49.2672125,41.3672017,26.121,27.42
3572.3,3000.07,49.3048174,41.341631,26.083,27.565
845.3,3736.18,49.2836636,41.3057609,26.528,26.841
3957.23,3504.37,49.3165488,41.3413772,26.165,27.724
373.36,33.48,49.2249367,41.3330056,26.24,27.598
169.51,1679.64,49.2462414,41.3164295,26.251,27.66
3700.33,3771.44,49.3173964,41.3362699,26.179,27.437
3580.42,1269.32,49.2800242,41.356844,26.203,27.635
2334.02,3859.8,49.3027617,41.3207509,26.475,27.081
4066.45,393.07,49.2730775,41.3697474,26.358,27.216
2927.46,877.07,49.2667823,41.3532212,26.31,28.062
1640.07,2194.21,49.270744,41.3278141,26.279,28.013
4037.57,965.6,49.2809775,41.3644332,26.343,27.991
2647.12,362.15,49.2561129,41.3546921,26.22,27.565
43.45,305.71,49.2250168,41.3270653,26.398,27.163
2546.21,87.46,49.2509869,41.3560016,26.271,27.279
2817.21,1034.49,49.2677635,41.3506556,26.848,27.003
2920.12,700.94,49.2641633,41.3546806,26.382,27.168
1291.94,3443.21,49.2846487,41.3131427,26.367,27.819
3611.41,765.62,49.2731397,41.3615795,26.63,27.871
3079.25,3247.01,49.3026276,41.3341508,26.267,27.706
1232.15,1414.83,49.2547918,41.3302178,26.524,27.094
2333.63,3391.48,49.296026,41.3248398,26.326,27.783
2057.25,229.8,49.2473456,41.3494781,26.476,27.878
3111.23,205.54,49.2592608,41.3610717,26.602,27.255
3776.12,2143.23,49.2948706,41.3513199,26.565,27.645
3188.7,3366.13,49.305614,41.334291,26.37,27.475
1933.27,1097.53,49.2583847,41.3405603,26.448,27.821
3750.96,2141.62,49.2945545,41.3510624,26.648,27.433
1765.08,1758.29,49.2659304,41.3329722,26.505,27.585
1585.58,2847.01,49.2794951,41.3215223,26.732,27.171
2757.25,422.71,49.2582656,41.3553523,27.064,27.473
961.38,3592.06,49.2829426,41.3082734,26.591,27.295
3929.61,3272.73,49.3128973,41.3431041,26.791,27.83
2588.01,282.38,49.2542775,41.3547506,26.729,27.183
2311.73,4052.3,49.3052688,41.3188277,27.096,27.168
3203.46,156.58,49.2596298,41.3624952,27.066,27.55
1758.56,493.93,49.2476704,41.3439457,26.82,27.457
3846.44,3270.2,49.3118925,41.3422286,27.299,27.187
972.32,190.48,49.2341602,41.3381042,26.626,28.009
3155.85,1494.38,49.2783192,41.3502938,26.891,27.537
3054.73,3986.49,49.3129712,41.3274223,27.302,27.562
3831.66,2829.31,49.305382,41.345923,27.01,27.926
3623.13,3342,49.3103247,41.3391908,27.041,27.742
760.27,3929.28,49.2854495,41.3031556,26.81,27.671
2698.47,4082.06,49.3101977,41.3227418,27.191,27.618
752.87,3857.74,49.2843354,41.3037008,27.23,27.573
2805.82,3933.54,49.3093127,41.3251987,26.863,27.497
3850.01,3640.88,49.3172626,41.3390267,26.823,27.726
672.47,3359.69,49.2762424,41.3071846,27.331,27.809
2444,2061.12,49.2781845,41.3376567,26.92,27.701
3514.29,1568.78,49.2835614,41.3535134,27.303,27.779
3873.03,3545.7,49.3161625,41.3401072,26.926,27.693
1626.2,3453.65,49.2886877,41.3166599,27.182,27.953
3062.5,3775.26,49.3100257,41.3293526,27.091,27.556
3621.8,924.31,49.2755434,41.3603052,27.469,27.999
1686.92,259.89,49.2434703,41.3452159,26.922,27.995
988.64,507.49,49.23891,41.3355123,27.38,27.891
3379.94,3041.48,49.3031733,41.3391928,26.979,27.999
1941.13,944.28,49.256272,41.3419838,27.374,27.657
370.37,3870.46,49.2800692,41.2994603,26.987,27.928
1407.31,896.76,49.2493786,41.3366342,27.351,27.538
1574.27,1394.56,49.25848,41.3340892,27.485,27.798
