x,y,RA,DEC,F814W,F475W
2934.53,3586.4,49.9152825,41.9871906,23.649,26.411
539.86,760.62,49.8586879,41.9575917,23.791,27.152
3711.87,600.77,49.8610189,42.0016693,23.863,27.557
1805.31,3030.85,49.9030444,41.972266,23.713,25.074
433.48,3928.55,49.9174347,41.9521668,23.839,26.433
2426.97,2324.3,49.8909424,41.9817479,23.853,25.307
1017.18,3887.2,49.9176488,41.9602925,24.017,27.318
1964.16,3683.56,49.9154557,41.9736465,23.945,25.242
237.57,3834.36,49.9153529,41.9495749,24.13,27.801
611.97,795.55,49.8594583,41.9585458,24.065,27.234
2509.8,2375.11,49.8920271,41.9828302,23.944,25.642
2251.64,1621.58,49.8775719,41.9801991,24.163,27.45
3991.04,903.68,49.867125,42.0051542,24.205,27.472
675.59,3137.57,49.9031299,41.9565057,24.211,25.576
2377.28,2425.24,49.8927373,41.9809345,24.198,25.656
835.45,3224.68,49.9050191,41.958608,24.243,25.621
2930.05,1127.07,49.869506,41.9901994,24.448,25.741
1610.8,3415.74,49.9098779,41.9690939,24.526,27.479
3852.14,2518.42,49.89695,42.0012193,24.525,25.873
2193.32,2265.72,49.88946,41.978589,24.494,26.069
676.44,3054.85,49.9015927,41.9566209,24.511,25.981
2834.26,1266.09,49.8719328,41.9887013,24.979,25.346
2586.05,2201.45,49.8889235,41.9841017,24.694,25.96
3433.97,2014.55,49.8868688,41.996064,24.803,27.711
3986.22,2910.64,49.9044763,42.0025837,24.938,25.599
678.71,788.75,49.8594433,41.9594775,25.129,25.55
1400.85,3421.08,49.9096239,41.9661832,24.918,25.865
1353.52,2029.64,49.8836582,41.9672668,24.951,26.218
2562.99,2322.73,49.8911417,41.9836314,24.913,26.231
2707.47,2404.43,49.8929047,41.9855279,24.897,26.672
3145.02,1683.54,49.8802231,41.9924799,25.068,25.99
1578.52,2003.83,49.8835554,41.9704114,24.982,26.406
2288.18,4075.53,49.9232948,41.9776372,25.354,25.672
1915.75,187.35,49.8503216,41.977337,25.031,26.316
377.02,1216.25,49.8668909,41.9547724,25.058,26.502
589.51,84.47,49.8461929,41.9591184,25.065,26.393
2361.27,1976.49,49.88436,41.9812731,25.091,26.838
715.09,2992.68,49.9005013,41.9572332,25.095,26.623
783.42,2650.29,49.8942472,41.9586062,25.387,25.87
1039.31,3741.64,49.9149784,41.9607809,25.21,27.639
356.22,244.77,49.8487854,41.9556923,25.189,26.581
1707.67,2010.93,49.8839042,41.972189,25.342,27.019
3896.28,1206.74,49.8726078,42.0034661,25.501,25.863
2881.83,1548.73,49.8772727,41.9890072,25.45,25.907
1975.94,2428.16,49.8921175,41.9753793,25.223,26.567
4158.49,2826.36,49.9031974,42.005072,25.368,26.992
702.5,3083.5,49.9021694,41.9569455,25.299,26.66
709.67,3056.52,49.9016796,41.9570784,25.271,26.683
2898.53,229.32,49.8527448,41.9908799,25.627,26.123
1436.33,2360.36,49.88995,41.9679997,25.368,26.846
1699.98,1834.74,49.8806132,41.9723024,25.628,26.498
2302.83,885.44,49.8639591,41.9818238,25.413,26.604
2057.57,3743.08,49.9167204,41.974864,25.575,26.188
366.58,2881.5,49.8978476,41.9525514,25.444,26.424
2430.41,1222.87,49.870452,41.9831687,25.45,26.571
1413.6,1444.3,49.8728689,41.9688274,25.589,26.835
3986.57,1767.93,49.8832058,42.0040156,25.47,26.807
641.94,3036.95,49.9012018,41.956166,25.655,27.423
1214.92,3060.28,49.902599,41.9640626,25.463,27.179
2376.6,371,49.8545092,41.9834839,25.61,26.603
3610.52,1875.35,49.8845742,41.9986798,25.459,26.788
1329.33,2924.37,49.900263,41.9658151,25.72,27.285
1169.24,3241.8,49.905899,41.9632037,25.586,26.555
1633.03,536.5,49.8563458,41.9729923,25.528,27.115
2770.66,4039.15,49.9234315,41.9843566,25.593,27.664
3836.52,2896.08,49.9039534,42.0005312,25.779,26.726
3187.25,1488.67,49.876667,41.9933069,25.735,27.677
1982.67,2883.88,49.9006081,41.974903,26.19,26.85
2439.21,2377.58,49.8919545,41.9818507,25.643,26.865
1387.43,3940.32,49.9192608,41.9653473,25.85,26.426
2090.39,3654.33,49.9151245,41.9754291,25.657,27.474
1738.41,3731.96,49.9159759,41.9704632,26.02,26.394
2374.68,760.2,49.8617487,41.9829735,26.02,26.414
604.34,424.8,49.8525487,41.958901,25.918,26.472
694.39,3027.63,49.9011166,41.9569032,25.667,27.388
244.09,1287.75,49.8679984,41.9528446,25.842,26.592
211.48,2721.84,49.8946175,41.9506054,25.848,27.045
3900.67,1606.37,49.8800543,42.0030288,25.794,27.206
84.1,1744.14,49.8762193,41.9500631,25.866,27.024
3128.26,2491.6,49.895234,41.9912396,25.794,27.785
3659.31,2723.5,49.900443,41.9982957,26.035,26.512
2496.82,2476.52,49.8938924,41.982524,25.759,27.278
3982.27,2535.33,49.8974836,42.0029982,25.924,26.788
2674.85,2407.63,49.8929095,41.9850727,25.843,27.599
1408.3,1269.48,49.8696075,41.9689718,25.931,27.918
1745.95,2017.47,49.8840901,41.9727104,25.999,27.811
3285.99,3023.58,49.9054001,41.9927565,26.197,26.472
551.44,3796.96,49.9151859,41.9539633,25.945,27.108
3435.91,844.03,49.8650851,41.9975493,26.032,26.791
2543.45,2254.18,49.8898332,41.9834466,26.01,26.772
552.77,3792.82,49.9151111,41.9539868,25.967,27.693
3561.72,3150.8,49.908232,41.9964114,26.308,26.794
2324.3,1740.64,49.8799092,41.9810558,26.012,27.96
2514.38,94.23,49.8495887,41.9857336,26.014,26.659
1043.03,1079.77,49.8654666,41.9641552,26.209,26.868
2529.52,2506.33,49.894502,41.9829391,25.996,27.181
838.18,2583.75,49.8931014,41.9594467,26.132,26.759
2199.38,848.87,49.8631055,41.9804383,26.057,26.807
637.35,1111.27,49.8653738,41.9585042,26.032,27.601
2573.03,2753.7,49.8991784,41.9832319,26.114,27.886
379.28,3050.2,49.9010067,41.9525162,26.029,27.113
2192.67,850.27,49.8631203,41.9803437,26.168,26.918
1647.67,1294.26,49.8704694,41.9722522,26.128,27.71
1492.89,97.87,49.8479504,41.9715985,26.151,26.912
764.63,998.32,49.8634856,41.9604054,26.184,27.207
2112.92,2221.8,49.8885078,41.9775317,26.103,27.322
1187.18,1060.16,49.865343,41.9661736,26.088,27.646
4076.74,377.78,49.8574783,42.0069938,26.178,27.507
615,3587.56,49.911398,41.9551046,26.23,27.467
3617.69,286.96,49.8550199,42.0007565,26.236,27.218
3812.96,2374.13,49.8941983,42.0008576,26.347,27.847
2749.98,220.72,49.8523365,41.9888356,26.35,27.215
3352.86,600.69,49.8604167,41.9967031,26.253,27.949
849.36,440.2,49.8532445,41.9622713,26.286,27.447
540.42,173.74,49.8477716,41.9583285,26.426,27.264
4013.27,635.63,49.8621723,42.0057952,26.3,27.331
2419.09,754.45,49.861716,41.983595,26.345,27.167
1355.47,1461.45,49.8730906,41.968002,26.283,27.556
4147.87,4085.34,49.9266147,42.0033485,26.504,27.037
1512.3,3052.56,49.9029555,41.9681858,26.332,27.145
2265.04,4063.9,49.9230394,41.9773317,26.616,27.195
2670.81,3714.69,49.9172255,41.9833821,26.458,27.419
2636.24,3725.93,49.9173764,41.9828898,26.531,27.242
1939.74,3315.93,49.9085746,41.9737689,26.423,27.63
2790.07,228.01,49.8525391,41.9893811,26.665,27.216
3510.98,3567.27,49.9158978,41.9951882,26.653,27.562
593.39,1904.41,49.8800539,41.9569082,26.502,27.509
923.72,2939.43,49.8998614,41.9601856,26.632,27.18
3426.63,896.47,49.8660456,41.9973557,26.897,27.952
4050.01,368.77,49.8572659,42.0066352,26.562,27.779
3856.82,941.42,49.8676028,42.0032505,26.639,27.472
760.68,2729.66,49.8956854,41.9581925,26.584,27.926
1457.97,3627.2,49.9135546,41.9667152,26.676,27.387
2249.52,4092.53,49.9235459,41.9770812,26.587,27.693
2199.32,2554.15,49.894837,41.9783119,26.571,27.62
2381.18,2555.64,49.8951703,41.9808256,26.684,27.583
3756.46,2799.95,49.9020294,41.9995439,26.692,27.889
3148.76,134.79,49.8514036,41.9944588,27.303,27.682
1887.42,779.18,49.8612868,41.9762096,26.699,27.873
2147.52,3874.32,49.9193139,41.9759438,26.765,27.323
2182.54,2801.73,49.8994156,41.9777704,26.859,27.503
2990.09,2884.18,49.9023079,41.9888378,26.705,28.006
2219.82,3048.87,49.9040768,41.9779771,26.874,27.699
2491.68,3313.56,49.9094595,41.9814065,26.765,27.405
2547.61,2097.59,49.8869262,41.9836996,26.776,27.729
1374.61,508.2,49.8553873,41.9694527,26.977,27.35
3206.26,1162.6,49.87063,41.993976,26.948,27.505
1269.3,2919.61,49.9000736,41.9649907,26.912,27.805
192.81,3350.35,49.9062757,41.9495615,26.986,27.476
2661.75,2397.81,49.8927047,41.9849037,26.821,27.744
1919.36,655.27,49.8590345,41.9768055,27.126,27.54
2649.14,2417.35,49.8930472,41.9847049,27.161,27.914
3008.35,796.35,49.8634819,41.9916941,26.729,27.877
3366.61,1611.33,49.8792507,41.9956351,27.183,27.406
2909.63,3680.72,49.9169958,41.986728,27.016,27.512
2382.8,771.98,49.8619815,41.9830712,27.142,27.265
107.89,79.27,49.8452924,41.9524625,26.866,27.629
1394.16,674.46,49.8585134,41.9695165,27.478,27.932
2434.62,2968.91,49.9029503,41.9810483,26.806,27.874
2387.27,3995.91,49.9219804,41.9791077,27.311,27.543
3604.22,3862.49,49.9215496,41.996108,26.847,27.91
3649.55,176.4,49.8530151,42.0013346,27.088,27.85
2716.26,146.04,49.8508902,41.9884619,27.233,27.371
1828.83,2873.72,49.9001604,41.9727877,27.241,27.494
3736.54,1807.93,49.8835308,42.0005071,27.102,27.961
2689.78,505.56,49.857537,41.9876489,27.384,27.955
2134.23,4141.88,49.9242697,41.9754246,27.092,27.723
1864.49,3740.79,49.9163525,41.9721961,27.367,27.991
4082.64,1518.52,49.8787242,42.0056555,27.445,27.84
1072.07,127.07,49.847791,41.965741,27.368,27.568
2821.7,269.18,49.8533582,41.9897675,27.191,27.795
775.34,2749.58,49.8960805,41.9583704,27.15,27.636
1133.37,3737.46,49.9150591,41.9620872,26.99,28.073
1101.52,3779.82,49.9157934,41.9615936,27.324,27.548
2466.58,1764.67,49.880595,41.982994,26.99,27.925
439.53,120.02,49.8466039,41.9569996,27.357,27.866
2359.44,109.43,49.8496128,41.9835714,27.177,27.803
1256.76,1662.28,49.8766615,41.9663863,27.458,27.869
3726.14,3964.42,49.9236524,41.9976667,27.341,27.679
1950.42,187.29,49.8503784,41.9778166,27.318,27.956
2576.32,3765.53,49.9180123,41.9820114,27.456,27.625
597.56,165.71,49.8477177,41.9591289,27.437,27.704
821.66,216.18,49.8490307,41.9621663,27.302,28.009
2619.12,2603.55,49.8964617,41.9840571,27.447,27.971
3631.73,3542.51,49.9156405,41.9968894,27.416,27.826
